1196,2180991,64
753,2181025,390
248,2181095,6369
1069,2181101,112
951,2181141,186
1402,2181199,12
471,2181209,1468
1401,2181217,13
17,2181219,40032
604,2181225,719
12,2181315,46993
1379,2181338,16
562,2181418,891
544,2181421,976
484,2181428,1373
1162,2181431,75
527,2181481,1051
1403,2181523,12
285,2181536,4774
1496,2181542,2
146,2181569,11566
344,2181612,3168
1122,2181624,90
1193,2181669,65
935,2181676,195
621,2181694,669
934,2181708,196
1194,2181744,65
193,2181768,8929
971,2181774,171
122,2181789,13201
522,2181807,1078
1197,2181809,64
294,2181811,4578
1429,2181818,10
240,2181819,6707
423,2181824,2003
875,2181835,247
1497,2181837,2
964,2181847,176
53,2181848,23885
343,2181849,3220
338,2181850,3310
362,2181853,2758
572,2181860,837
361,2181865,2771
11,2181972,47497
44,2181974,26028
1314,2182006,30
195,2182015,8913
663,2182026,569
1430,2182034,10
665,2182055,564
1431,2182056,10
1200,2182060,62
139,2182061,11729
805,2182062,326
154,2182063,11067
1432,2182064,10
516,2182065,1126
1176,2182083,70
943,2182119,190
779,2182121,364
357,2182124,2842
1453,2182125,8
502,2182145,1229
1108,2182155,95
1433,2182161,10
626,2182169,654
1032,2182185,134
438,2182227,1781
268,2182228,5207
1471,2182242,4
655,2182244,585
801,2182246,336
790,2182257,351
1123,2182260,90
1050,2182261,122
267,2182263,5223
1007,2182267,149
930,2182271,201
1098,2182274,98
703,2182287,480
619,2182307,690
722,2182326,442
411,2182344,2079
1498,2182357,2
31,2182386,30518
1051,2182398,122
645,2182413,609
1330,2182524,26
721,2182584,443
57,2182610,22598
555,2182643,929
608,2182710,711
646,2182836,609
358,2182893,2832
1272,2182953,40
1047,2182955,124
960,2182957,178
1273,2183051,40
50,2183126,23957
831,2183201,307
38,2183209,28504
560,2183227,898
397,2183233,2291
1198,2183234,64
143,2183238,11587
578,2183239,806
1300,2183254,34
756,2183267,386
851,2183283,273
479,2183285,1422
803,2183299,332
1439,2183314,9
682,2183317,531
1234,2183397,50
740,2183407,410
439,2183409,1763
1331,2183433,26
1059,2183448,119
457,2183449,1580
431,2183452,1861
812,2183455,321
1454,2183470,8
731,2183480,421
306,2183481,4176
905,2183483,219
158,2183486,10822
992,2183488,156
678,2183490,537
809,2183491,324
708,2183545,472
130,2183546,12666
398,2183599,2245
290,2183613,4641
704,2183616,477
576,2183634,817
671,2183637,558
1099,2183638,97
693,2183642,498
404,2183643,2196
443,2183797,1741
429,2183798,1916
623,2183801,659
1113,2183804,93
337,2183840,3319
1434,2183955,10
1499,2183957,2
326,2183959,3634
322,2183970,3719
664,2183975,569
1264,2183976,42
360,2183983,2784
109,2183991,14188
1026,2183995,139
448,2183996,1664
1472,2183998,4
1275,2184003,39
944,2184008,189
425,2184021,1939
677,2184024,538
244,2184036,6603
716,2184038,457
299,2184039,4302
1000,2184042,152
90,2184047,17002
633,2184052,635
452,2184100,1632
754,2184101,390
421,2184102,2010
647,2184103,609
