612,2002238,6328
1672,2002505,4
104,2002702,40290
903,2003676,1945
1095,2005788,802
697,2007265,4555
1166,2008932,584
1338,2009152,224
1178,2009293,553
654,2009697,5341
1121,2011248,724
1230,2011559,421
944,2013229,1581
501,2014236,9223
85,2017869,46132
171,2018016,28012
144,2018546,31750
857,2018579,2377
1082,2018684,852
169,2021767,28073
1603,2022552,22
48,2023202,62940
71,2025956,53670
809,2026008,2922
183,2027527,26452
918,2028057,1849
653,2030151,5418
394,2031095,12525
924,2031771,1781
124,2032066,36110
1058,2034229,954
1575,2036411,34
1381,2036434,166
634,2038416,5883
1277,2040619,351
255,2042685,19323
1416,2044485,127
909,2045479,1911
1148,2045489,632
1609,2047362,20
1658,2047436,8
553,2048251,7479
1683,2048893,2
235,2049063,21075
1392,2049997,152
932,2050175,1733
423,2051496,11552
1172,2054038,573
796,2054225,3051
1091,2054684,809
1492,2054725,76
1099,2054744,789
991,2055242,1297
995,2055243,1264
211,2055445,23469
1423,2055885,122
902,2055973,1946
454,2056203,10619
500,2056849,9248
76,2056942,49974
159,2057638,29164
182,2057827,26505
1189,2058154,532
1285,2058491,337
1096,2058565,802
1256,2058645,384
661,2058795,5222
1403,2059008,140
280,2059063,18030
1260,2059472,380
1579,2060287,30
298,2060580,16809
1063,2062192,947
382,2062753,12919
364,2063206,13745
1544,2063906,50
555,2064261,7463
1027,2064524,1077
1066,2064710,933
30,2064866,74434
216,2065272,23153
1111,2065395,767
1358,2065543,199
1421,2066652,124
366,2067012,13661
669,2068059,5129
774,2069901,3422
886,2070095,2074
702,2070355,4456
187,2070356,25662
1283,2070424,338
195,2070871,24675
82,2071214,47166
1684,2071342,2
421,2071464,11576
580,2072629,6946
562,2073585,7305
1324,2073946,248
1438,2075590,113
1462,2076052,94
310,2076485,16134
1479,2076908,81
1336,2076962,229
54,2077042,58736
327,2077500,15389
